,1000.0000.2130.53000.030,,,,Purchased,Professional,,$0.00,,$244.00,$92.00,$300.00,$300.00,,$0.00,0.00
,1000.0000.2130.54310.030,,,,Repairs &,Maintenance,,$0.00,,$0.00,$0.00,$135.00,$135.00,,$0.00,0.00
,1000.0000.2130.56000.030,,,,Supplies,,$229.04,,,$287.54,$302.87,$309.00,$340.00,,$31.00,10.03
,1000.0000.2130.58100.030,,,,Dues & Fees,,,$0.00,,$0.00,$0.00,$150.00,$180.00,,$30.00,20.00
Program:,OVERHEAD,- 0000,,,,,"$73,161.54",,,"$88,480.29","$128,932.08","$89,040.00","$86,601.00","($2,439.00)",,(2.74)
Function:,HEALTH,SERVICES,- 2130,,,,"$73,161.54",,,"$88,480.29","$128,932.08","$89,040.00","$86,601.00","($2,439.00)",,(2.74)
,1000.0000.2213.51500.030,,,,Stipends-Acad,Leadership,"$5,646.00",,,"$5,496.00","$6,357.00","$5,721.00","$5,989.00",,$268.00,4.68
,,,,,and LCC,,,,,,,,,,,
,1000.0000.2213.52000.030,,,,Stipend Benefits,- PES,$105.55,,,$492.36,$449.03,$97.00,$201.00,,$104.00,107.22
,1000.0000.2213.52300.030,,,,Stipend,Retirement - PES,$216.82,,,$422.88,$284.15,$256.00,$268.00,,$12.00,4.69
,1000.0000.2213.52510.030,,,,Tuition,Reimbursement,,$0.00,,$0.00,"$2,526.00",$0.00,$0.00,,$0.00,0.00
,1000.0000.2213.53000.030,,,,Purchased,Professional,,$0.00,,$0.00,"$1,090.91",$0.00,$0.00,,$0.00,0.00
,,,,,Services,,,,,,,,,,,
Program:,OVERHEAD,- 0000,,,,,"$5,968.37",,,"$6,411.24","$10,707.09","$6,074.00","$6,458.00",,$384.00,6.32
Function:,,INSTRUCTIONAL,STAFF,TRAINING,- 2213,,"$5,968.37",,,"$6,411.24","$10,707.09","$6,074.00","$6,458.00",,$384.00,6.32
,01/22/2024,,,,,,,,,,,,,Page,51 of 90,
